"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Mike Paxton","0.6","-1.6","-1.9","-3.5","39.4","4.1","","1010091"
"Red Embree","7.0","3.9","-0.9","3.0","37.4","4.1","","1003763"
"Ray Lamb","3.1","-0.4","-0.4","-0.8","33.3","3.9","","1007278"
"Jack McDowell","1.9","-0.7","-1.2","-1.9","41.1","3.8","","1008473"
"Jose Mesa","2.2","-0.9","-0.7","-1.6","38.0","3.8","","961"
"Paul Byrd","3.8","-0.2","0.2","0.0","39.5","3.8","$20.0","594"
"Rod Nichols","1.4","-1.0","-1.2","-2.2","33.4","3.7","","1009569"
"Pat Dobson","1.1","-1.9","-0.6","-2.5","31.6","3.6","","1003345"
"Mudcat Grant","10.5","7.2","-0.3","6.9","34.3","3.5","","1004952"
"Jim Joe Edwards","2.2","-1.6","0.4","-1.3","35.4","3.5","","1003688"
"Fritz Peterson","0.9","-2.0","-0.5","-2.5","31.9","3.4","","1010227"
"Kevin Millwood","5.3","0.6","1.3","1.9","33.1","3.4","$15.9","106"
"David Clyde","0.4","-1.3","-1.7","-3.0","30.7","3.4","","1002367"
"Dan Spillner","-0.9","-2.6","-1.4","-4.0","30.0","3.1","","1012342"
"Thornton Lee","3.3","0.9","-0.7","0.2","32.1","3.1","","1007468"
"Gene Bearden","7.4","1.5","2.9","4.4","30.2","3.0","","1000717"
"Johnny Enzmann","2.7","-0.9","0.8","-0.1","23.5","2.8","","1003795"
"Aaron Civale","3.2","-0.1","0.6","0.5","26.8","2.7","$21.5","19479"
"Vern Kennedy","2.4","-0.3","0.1","-0.3","24.1","2.7","","1006851"
"Aaron Laffey","2.9","-0.8","0.9","0.2","27.2","2.7","$16.2","6248"
"Jason Davis","1.2","-1.1","-0.4","-1.5","27.0","2.6","$11.4","1598"
"Jackie Brown","-0.2","-1.0","-1.9","-2.9","23.6","2.6","","1001522"
"Lee Stange","2.4","-0.7","0.5","-0.2","23.8","2.6","","1012400"
"Don Schulze","-0.5","-1.5","-1.5","-3.0","25.4","2.6","","1011629"
"Allen Sothoron","3.3","0.3","0.5","0.7","26.4","2.6","","1012288"
"Scott Kazmir","1.7","-0.9","0.1","-0.8","23.7","2.6","$19.0","4897"
"Eric King","1.0","-0.1","-1.4","-1.5","24.2","2.6","","1006929"
"Mike Paul","1.0","-1.9","0.4","-1.5","23.2","2.5","","1010082"
"Zach Plesac","5.1","1.9","0.8","2.7","24.5","2.5","$19.7","19979"
"Chubby Dean","0.4","-0.8","-1.2","-2.0","22.5","2.4","","1003105"
"Don Hood","1.2","-0.4","-0.9","-1.2","22.6","2.4","","1005994"
"Dwight Gooden","2.7","-0.1","0.4","0.3","25.3","2.4","","1004852"
"John O'Donoghue","2.2","-0.4","0.2","-0.2","20.9","2.4","","1009732"
"Pete Dowling","1.8","-0.1","-0.5","-0.6","26.0","2.4","","1003447"
"Dutch Levsen","4.0","1.9","-0.3","1.6","24.3","2.4","","1007570"
"Jeremy Sowers","2.3","1.4","-1.5","0.0","24.4","2.4","$13.6","9083"
"Danys Baez","2.3","-0.4","0.4","0.0","22.3","2.2","$8.7","367"
"Lloyd Brown","3.6","1.0","0.4","1.4","24.6","2.2","","1001540"
"Brian Anderson","2.0","0.3","-0.4","-0.1","21.9","2.1","$5.5","44"
"Jack Morris","0.5","-1.1","-0.4","-1.5","21.8","2.0","","1009211"
"Jack Russell","1.3","-1.0","0.3","-0.7","20.7","2.0","","1011313"
"Ken Holloway","2.7","0.5","0.2","0.7","20.9","2.0","","1005966"
"Don Mossi","0.8","-0.8","-0.4","-1.2","18.6","2.0","","1009250"
"Ryan Drese","-0.6","-2.3","-0.2","-2.5","19.8","2.0","$5.5","379"
"David Huff","-1.0","-1.0","-2.0","-3.0","19.2","1.9","$13.4","4257"
"Elmer Myers","0.2","-0.5","-1.2","-1.7","17.8","1.9","","1009419"
"Rip Hagerman","0.0","-2.2","0.4","-1.8","16.6","1.9","","1005198"
"Benn Karr","1.0","-1.1","0.2","-0.9","20.2","1.8","","1006708"
"Carl Pavano","0.5","-0.9","-0.5","-1.3","18.3","1.8","$11.7","790"
"Ralph Terry","1.5","0.8","-1.2","-0.3","16.4","1.8","","1012929"
"Jason Grimsley","1.2","-1.1","0.5","-0.6","18.3","1.8","","602"
"Dean Chance","1.1","-1.8","1.0","-0.7","17.1","1.8","","1002130"
"Bobby Locke","3.0","0.6","0.6","1.2","17.3","1.8","","1007687"
"Ray Narleski","3.6","0.6","1.2","1.9","16.9","1.8","","1009452"
"Jake Thielman","2.3","0.4","0.1","0.5","14.6","1.8","","1012955"
"Dick Ellsworth","0.5","-1.6","0.4","-1.3","16.3","1.7","","1003754"
"Don Ferrarese","2.3","0.1","0.6","0.6","15.8","1.7","","1004005"
"Satchel Paige","2.3","0.4","0.2","0.7","16.2","1.7","","1009962"
"Rich Yett","2.0","-0.1","0.5","0.4","14.9","1.6","","1014342"
"Roric Harrison","0.3","-0.4","-0.9","-1.3","14.7","1.6","","1005430"
"Steve Woodard","0.1","-0.7","-0.8","-1.4","16.1","1.5","","1285"
"Al Benton","5.0","1.2","2.3","3.5","15.2","1.5","","1000853"
"Mitch Talbot","0.4","-1.6","0.5","-1.1","14.8","1.5","$9.0","4961"
"Harry Eisenstat","2.3","0.6","0.3","0.9","15.2","1.4","","1003717"
"Earl Whitehill","0.0","-1.8","0.3","-1.5","16.1","1.4","","1013866"
"Al Fitzmorris","-0.2","-1.2","-0.4","-1.6","13.8","1.4","","1004119"
"Tommy John","0.0","-0.6","-0.8","-1.4","12.9","1.4","","1006515"
"Dave Otto","-0.1","-1.2","-0.3","-1.5","13.3","1.4","","1009905"
"Spec Harkness","0.2","-1.0","-0.2","-1.2","12.4","1.4","","1005365"
"Phil Niekro","0.8","-0.9","0.4","-0.5","14.1","1.3","","1009583"
"Ken Hill","1.5","-0.1","0.3","0.2","13.9","1.3","","1005827"
"Dick Stigman","0.0","-0.2","-1.1","-1.3","13.0","1.3","","1012534"
"Sam Zoldak","2.8","0.7","0.8","1.5","13.1","1.3","","1014458"
"Doug Jones","0.4","-0.8","-0.1","-0.9","10.6","1.3","","1006552"
"Jason Stanford","2.1","0.5","0.4","0.8","12.6","1.3","$5.9","1763"
"Lefty Stewart","-0.7","-0.7","-1.2","-1.9","13.3","1.3","","1012524"
"Gene Krapp","2.4","1.5","-0.3","1.1","12.0","1.2","","1007141"
"Tom Brennan","1.3","-0.1","0.2","0.1","11.6","1.2","","1001392"
"Charlie Chech","3.1","1.0","0.8","1.9","9.8","1.2","","1002171"
"Johnny Miljus","0.2","-0.9","-0.1","-1.0","12.1","1.2","","1008866"
"Ed Klieman","2.5","-0.5","1.8","1.3","10.7","1.2","","1006999"
"Derek Lowe","-0.4","-1.3","-0.2","-1.5","11.2","1.1","$7.4","199"
"Bill Hart","0.2","-0.4","-0.5","-0.9","12.5","1.1","","1005438"
"Paul Reuschel","1.1","-0.3","0.3","0.0","9.9","1.1","","1010851"
"Hi Jasper","0.7","-0.8","0.4","-0.4","9.8","1.1","","1006366"
"Jim Kern","0.5","-0.6","0.0","-0.6","9.8","1.1","","1006868"
"Alan Foster","0.8","1.1","-1.4","-0.3","10.0","1.1","","1004246"
"Ralph Winegarner","-0.2","-0.4","-0.8","-1.2","11.2","1.1","","1014125"
"Roy Walker","-0.1","-0.3","-0.8","-1.1","9.4","1.1","","1013531"
"Jack Harshman","1.8","2.1","-1.4","0.7","9.9","1.1","","1005435"
"Al Gould","1.9","-0.9","1.8","0.9","8.9","1.1","","1004900"
"Fred Beebe","0.9","0.1","-0.3","-0.1","8.9","1.1","","1000767"
"Ed Whitson","1.9","0.5","0.3","0.8","9.8","1.0","","1013911"
"Steve Comer","-0.5","-0.7","-0.8","-1.5","10.0","1.0","","1002482"
"Dave Hoskins","0.5","0.5","-1.0","-0.5","9.9","1.0","","1006041"
"Jimmy Zinn","-0.2","-1.7","0.5","-1.2","10.8","1.0","","1014452"
"Jason Bere","0.1","-0.4","-0.5","-0.9","10.6","1.0","$0.6","266"
"Fred Link","1.1","-0.5","0.6","0.1","8.4","1.0","","1007638"
"Bob Weiland","0.7","0.0","-0.4","-0.3","10.4","1.0","","1013735"
"Cody Anderson","1.6","0.3","0.3","0.6","9.1","1.0","$7.8","12799"
"Eric Wilkins","0.2","-0.9","0.1","-0.8","9.6","1.0","","1013957"
"T.J. House","1.0","-1.3","1.4","0.1","8.5","0.9","$7.1","9121"
"Joe Boehling","0.4","-1.1","0.6","-0.5","8.1","0.9","","1001115"
"Jeanmar Gomez","-0.6","-0.8","-0.7","-1.5","9.0","0.9","$6.8","9033"
"Brent Strom","0.0","-0.7","-0.2","-0.9","9.0","0.9","","1012627"
